id,loan_status,aproval_prob
75088,0,0.022
75089,1,0.9654
75090,0,0.0238
75091,0,0.3026
75092,0,0.0084
75093,0,0.0506
75094,0,0.0143
75095,0,0.0049
75096,0,0.0116
75097,0,0.0453
75098,0,0.01
75099,0,0.0355
75100,0,0.0276
75101,0,0.1047
75102,0,0.0062
75103,0,0.0248
75104,0,0.0087
75105,0,0.0611
75106,0,0.149
75107,0,0.0257
75108,0,0.0176
75109,0,0.0101
75110,0,0.0402
75111,0,0.0117
75112,0,0.0134
75113,0,0.0139
75114,0,0.02
75115,0,0.0334
75116,0,0.0811
75117,0,0.1696
75118,0,0.0325
75119,0,0.0049
75120,0,0.0145
75121,0,0.1278
75122,0,0.0179
75123,0,0.005
75124,0,0.0083
75125,0,0.054
75126,0,0.0145
75127,1,0.9569
75128,0,0.2931
75129,0,0.0114
75130,0,0.0068
75131,1,0.9775
75132,0,0.0254
75133,0,0.0355
75134,0,0.027
75135,0,0.0513
75136,0,0.0496
75137,0,0.0227
75138,0,0.0409
75139,0,0.0512
75140,0,0.2504
75141,0,0.0421
75142,0,0.0171
75143,0,0.354
75144,0,0.0095
75145,0,0.0264
75146,0,0.0313
75147,0,0.0155
75148,0,0.0084
75149,0,0.0689
75150,0,0.0111
75151,0,0.0132
75152,0,0.0089
75153,0,0.0235
75154,0,0.0251
75155,0,0.0464
75156,0,0.0037
75157,0,0.0321
75158,0,0.0147
75159,0,0.0791
75160,0,0.0572
75161,0,0.0016
75162,0,0.0048
75163,0,0.0076
75164,0,0.0094
75165,0,0.0013
75166,0,0.0307
75167,0,0.0078
75168,0,0.0169
75169,0,0.0248
75170,0,0.0298
75171,0,0.2277
75172,0,0.0116
75173,0,0.03
75174,0,0.0415
75175,0,0.0213
75176,0,0.0325
75177,0,0.0077
75178,0,0.0239
75179,1,0.929
75180,0,0.0049
75181,0,0.0011
75182,0,0.0016
75183,0,0.1618
75184,0,0.0298
75185,0,0.0166
75186,0,0.0193
75187,0,0.0552
75188,0,0.018
75189,0,0.0033
75190,0,0.0035
75191,1,0.951
75192,0,0.0365
75193,0,0.0203
75194,0,0.0134
75195,1,0.9853
75196,0,0.1775
75197,0,0.0336
75198,0,0.1932
75199,0,0.04
75200,0,0.0056
75201,0,0.0072
75202,0,0.0784
75203,0,0.0357
75204,0,0.1856
75205,0,0.0196
75206,0,0.0139
75207,0,0.0066
75208,0,0.0127
75209,1,0.9364
75210,0,0.0258
75211,0,0.0539
75212,0,0.0277
75213,0,0.0064
75214,0,0.0451
75215,0,0.0426
75216,0,0.0343
75217,0,0.0154
75218,0,0.0145
75219,0,0.0234
75220,0,0.0073
75221,1,0.8148
75222,0,0.0135
75223,0,0.0251
75224,0,0.0117
75225,0,0.0138
75226,0,0.0183
75227,0,0.0145
75228,0,0.0066
75229,0,0.0074
75230,0,0.0289
75231,1,0.9803
75232,0,0.0071
75233,0,0.0234
75234,1,0.972
75235,0,0.0095
75236,0,0.0173
75237,0,0.0229
75238,0,0.0173
75239,0,0.0088
75240,0,0.0545
75241,0,0.0418
75242,0,0.0131
75243,0,0.0276
75244,0,0.1037
75245,0,0.1217
75246,0,0.0181
75247,0,0.02
75248,0,0.0452
75249,0,0.1379
75250,0,0.0063
75251,1,0.9775
75252,0,0.0284
75253,0,0.0062
75254,0,0.3278
75255,0,0.0955
75256,0,0.006
75257,0,0.008
75258,0,0.0097
75259,0,0.0181
75260,0,0.006
75261,0,0.0164
75262,0,0.0198
75263,0,0.0375
75264,0,0.0025
75265,0,0.0091
75266,0,0.0272
75267,0,0.0594
75268,0,0.0101
75269,0,0.1859
75270,0,0.0118
75271,1,0.5502
75272,0,0.0139
75273,0,0.1811
75274,1,0.8983
75275,0,0.0585
75276,0,0.0131
75277,0,0.0288
75278,0,0.006
75279,0,0.0609
75280,0,0.0465
75281,0,0.0389
75282,0,0.0308
75283,0,0.0137
75284,0,0.0208
75285,1,0.9652
75286,1,0.9255
75287,1,0.9797
75288,0,0.0054
75289,0,0.0072
75290,0,0.0336
75291,0,0.0046
75292,0,0.0139
75293,0,0.0132
75294,0,0.0042
75295,0,0.0116
75296,0,0.0012
75297,0,0.0083
75298,0,0.0165
75299,0,0.0093
75300,0,0.0127
75301,0,0.0039
75302,0,0.027
75303,1,0.8435
75304,0,0.384
75305,0,0.0122
75306,0,0.0271
75307,0,0.2911
75308,1,0.9691
75309,0,0.0087
75310,0,0.0654
75311,0,0.0153
75312,0,0.0053
75313,0,0.0907
75314,0,0.0165
75315,0,0.0172
75316,0,0.0872
75317,0,0.0146
75318,0,0.0095
75319,1,0.9695
75320,0,0.0691
75321,0,0.0195
75322,0,0.2495
75323,0,0.0081
75324,0,0.0078
75325,0,0.0763
75326,0,0.2471
75327,0,0.0117
75328,0,0.0154
75329,0,0.3696
75330,0,0.0261
75331,0,0.0686
75332,0,0.0562
75333,0,0.0494
75334,0,0.0316
75335,0,0.0471
75336,0,0.0045
75337,0,0.0137
75338,0,0.0102
75339,0,0.4001
75340,0,0.0036
75341,0,0.0114
75342,0,0.0419
75343,0,0.0361
75344,0,0.0097
75345,0,0.0046
75346,0,0.0091
75347,0,0.0887
75348,0,0.0281
75349,0,0.0055
75350,0,0.006
75351,0,0.2261
75352,0,0.0421
75353,0,0.0509
75354,0,0.0089
75355,0,0.0466
75356,0,0.0204
75357,0,0.0473
75358,1,0.9775
75359,0,0.0057
75360,0,0.0086
75361,0,0.0033
75362,0,0.1067
75363,0,0.012
75364,0,0.0066
75365,0,0.0114
75366,0,0.0028
75367,0,0.0388
75368,0,0.0181
75369,0,0.008
75370,0,0.0035
75371,0,0.037
75372,1,0.9578
75373,0,0.1662
75374,0,0.0072
75375,0,0.0324
75376,0,0.0073
75377,0,0.0035
75378,0,0.0157
75379,0,0.2634
75380,0,0.0885
75381,0,0.0138
75382,1,0.9694
75383,0,0.0216
75384,1,0.9811
75385,1,0.9902
75386,0,0.0007
75387,0,0.0146
75388,0,0.0261
75389,0,0.0051
75390,0,0.0475
75391,0,0.0012
75392,0,0.0174
75393,0,0.0051
75394,0,0.0354
75395,0,0.0314
75396,0,0.0016
75397,0,0.0118
75398,0,0.0012
75399,0,0.0601
75400,0,0.0187
75401,0,0.0398
75402,0,0.0935
75403,0,0.0142
75404,0,0.1033
75405,0,0.2044
75406,0,0.0507
75407,0,0.0423
75408,0,0.0435
75409,0,0.1347
75410,0,0.0367
75411,0,0.1209
75412,0,0.0017
75413,0,0.0113
75414,0,0.0337
75415,0,0.0078
75416,0,0.0377
75417,0,0.0101
75418,0,0.0031
75419,0,0.0603
75420,0,0.0139
75421,0,0.0066
75422,0,0.0782
75423,0,0.0036
75424,0,0.0224
75425,0,0.0278
75426,0,0.0131
75427,1,0.9759
75428,1,0.5972
75429,0,0.007
75430,0,0.0103
75431,0,0.119
75432,0,0.0235
75433,0,0.0475
75434,0,0.2425
75435,0,0.0781
75436,0,0.0181
75437,0,0.0158
75438,0,0.0103
75439,0,0.0059
75440,0,0.0204
75441,0,0.0131
75442,0,0.0165
75443,0,0.0046
75444,0,0.0054
75445,0,0.035
75446,0,0.0172
75447,1,0.7778
75448,0,0.0074
75449,0,0.0044
75450,0,0.0669
75451,0,0.0452
75452,0,0.0603
75453,0,0.0066
75454,0,0.0041
75455,0,0.0555
75456,0,0.0032
75457,0,0.135
75458,0,0.0178
75459,0,0.112
75460,0,0.0163
75461,0,0.0552
75462,1,0.9667
75463,0,0.0053
75464,1,0.9822
75465,0,0.0134
75466,0,0.0147
75467,0,0.0314
75468,1,0.7552
75469,0,0.0098
75470,0,0.0057
75471,0,0.1636
75472,0,0.0135
75473,0,0.0021
75474,0,0.0105
75475,0,0.0285
75476,0,0.0976
75477,0,0.0056
75478,0,0.0052
75479,0,0.0683
75480,0,0.0107
75481,0,0.0209
75482,0,0.3181
75483,1,0.973
75484,0,0.0047
75485,0,0.1107
75486,0,0.0609
75487,0,0.1324
75488,0,0.0281
75489,0,0.0788
75490,0,0.0126
75491,0,0.0271
75492,0,0.1692
75493,0,0.0354
75494,0,0.1693
75495,0,0.0289
75496,0,0.0394
75497,0,0.0548
75498,0,0.3359
75499,0,0.0087
75500,0,0.0252
75501,0,0.0204
75502,1,0.9519
75503,1,0.9661
75504,0,0.0083
75505,0,0.1693
75506,0,0.0946
75507,0,0.0514
75508,0,0.0093
75509,1,0.5755
75510,1,0.8774
75511,0,0.0364
75512,0,0.0221
75513,0,0.0206
75514,0,0.0294
75515,0,0.0062
75516,0,0.1107
75517,0,0.0253
75518,0,0.0044
75519,0,0.0476
75520,0,0.0084
75521,1,0.8974
75522,0,0.0132
75523,0,0.0756
75524,0,0.0383
75525,0,0.0348
75526,0,0.0504
75527,0,0.0096
75528,1,0.985
75529,0,0.1426
75530,0,0.0167
75531,0,0.0026
75532,0,0.0368
75533,0,0.0318
75534,0,0.0337
75535,1,0.7372
75536,0,0.0599
75537,0,0.0274
75538,0,0.2698
75539,0,0.0028
75540,1,0.5629
75541,1,0.9814
75542,0,0.1102
75543,0,0.0232
75544,0,0.0216
75545,0,0.0542
75546,0,0.007
75547,0,0.0211
75548,1,0.9899
75549,0,0.0476
75550,0,0.014
75551,0,0.0401
75552,0,0.0137
75553,0,0.0165
75554,0,0.0507
75555,0,0.0308
75556,1,0.9534
75557,0,0.1034
75558,0,0.0025
75559,1,0.9041
75560,0,0.4386
75561,0,0.0022
75562,0,0.0385
75563,0,0.0056
75564,0,0.0085
75565,0,0.0564
75566,0,0.0098
75567,0,0.051
75568,0,0.045
75569,0,0.1463
75570,0,0.0137
75571,0,0.0158
75572,0,0.2638
75573,0,0.008
75574,0,0.0573
75575,0,0.007
75576,0,0.1291
75577,0,0.0182
75578,0,0.0146
75579,0,0.0589
75580,0,0.122
75581,0,0.0458
75582,0,0.005
75583,0,0.0066
75584,0,0.0833
75585,0,0.0404
75586,0,0.0621
75587,0,0.0022
75588,0,0.0253
75589,0,0.0394
75590,0,0.0323
75591,0,0.0053
75592,0,0.0167
75593,0,0.0862
75594,0,0.0105
75595,0,0.0233
75596,0,0.0044
75597,0,0.1571
75598,0,0.0839
75599,0,0.0047
75600,0,0.0362
75601,0,0.0137
75602,0,0.1275
75603,0,0.0165
75604,0,0.0238
75605,0,0.0867
75606,0,0.0297
75607,0,0.0386
75608,0,0.0117
75609,0,0.0356
75610,0,0.0136
75611,0,0.0138
75612,0,0.0232
75613,0,0.0079
75614,0,0.0995
75615,1,0.5028
75616,0,0.1738
75617,0,0.4068
75618,0,0.0131
75619,0,0.0113
75620,0,0.0583
75621,0,0.0469
75622,0,0.0015
75623,0,0.0066
75624,0,0.0308
75625,0,0.0038
75626,1,0.9265
75627,0,0.0037
75628,1,0.9399
75629,0,0.0073
75630,0,0.0389
75631,0,0.0347
75632,0,0.0096
75633,0,0.3847
75634,0,0.0607
75635,0,0.0184
75636,1,0.8744
75637,0,0.0254
75638,0,0.0156
75639,0,0.0546
75640,0,0.078
75641,0,0.0773
75642,0,0.0695
75643,0,0.0117
75644,0,0.0074
75645,0,0.0015
75646,0,0.04
75647,1,0.848
75648,0,0.0123
75649,0,0.0063
75650,0,0.2065
75651,0,0.0199
75652,0,0.0077
75653,0,0.0122
75654,0,0.0149
75655,1,0.9491
75656,0,0.0094
75657,0,0.0968
75658,0,0.3296
75659,0,0.0384
75660,0,0.0139
75661,0,0.0055
75662,1,0.8658
75663,0,0.011
75664,1,0.9493
75665,0,0.0056
75666,0,0.2503
75667,1,0.5125
75668,1,0.886
75669,0,0.0107
75670,0,0.3004
75671,0,0.001
75672,0,0.0251
75673,0,0.0043
75674,0,0.006
75675,0,0.0123
75676,0,0.0159
75677,0,0.0184
75678,0,0.0197
75679,1,0.8582
75680,0,0.009
75681,0,0.011
75682,0,0.0604
75683,0,0.0125
75684,0,0.1181
75685,0,0.0412
75686,0,0.0428
75687,0,0.015
75688,0,0.0146
75689,0,0.0155
75690,0,0.009
75691,0,0.0959
75692,0,0.0372
75693,0,0.0533
75694,0,0.0029
75695,0,0.0499
75696,0,0.0301
75697,0,0.0071
75698,0,0.0365
75699,0,0.0033
75700,0,0.0192
75701,1,0.6433
75702,0,0.0074
75703,0,0.0319
75704,0,0.037
75705,0,0.0045
75706,0,0.0183
75707,0,0.1242
75708,0,0.0431
75709,0,0.0332
75710,0,0.0076
75711,0,0.0416
75712,0,0.0363
75713,1,0.9216
75714,1,0.9599
75715,0,0.0281
75716,0,0.0134
75717,0,0.0211
75718,0,0.0143
75719,0,0.0058
75720,0,0.0056
75721,0,0.0354
75722,0,0.0077
75723,0,0.0496
75724,0,0.0035
75725,0,0.0851
75726,0,0.3086
75727,0,0.0172
75728,0,0.4323
75729,0,0.0459
75730,0,0.1107
75731,0,0.0215
75732,0,0.1431
75733,0,0.0215
75734,0,0.0741
75735,0,0.0145
75736,0,0.0122
75737,0,0.0151
75738,0,0.0374
75739,0,0.0132
75740,0,0.0246
75741,0,0.0247
75742,0,0.0568
75743,0,0.0062
75744,0,0.0205
75745,0,0.0786
75746,0,0.0121
75747,0,0.0073
75748,1,0.9693
75749,0,0.0304
75750,0,0.0178
75751,0,0.0096
75752,0,0.0227
75753,0,0.0488
75754,0,0.031
75755,0,0.0042
75756,0,0.0285
75757,0,0.4981
75758,0,0.059
75759,0,0.0799
75760,0,0.0766
75761,0,0.0126
75762,0,0.0108
75763,0,0.0268
75764,0,0.0474
75765,0,0.0106
75766,1,0.9754
75767,0,0.0271
75768,0,0.0056
75769,1,0.9622
75770,0,0.0155
75771,0,0.0166
75772,0,0.0451
75773,0,0.0352
75774,0,0.0241
75775,0,0.01
75776,0,0.0219
75777,0,0.0615
75778,0,0.4338
75779,0,0.0126
75780,0,0.0064
75781,0,0.0306
75782,0,0.0432
75783,0,0.0217
75784,0,0.0164
75785,0,0.0148
75786,0,0.024
75787,0,0.0174
75788,0,0.1832
75789,0,0.0041
75790,0,0.0048
75791,0,0.0613
75792,0,0.0624
75793,0,0.0231
75794,0,0.0101
75795,0,0.0178
75796,0,0.0432
75797,0,0.0152
75798,1,0.9904
75799,0,0.0148
75800,0,0.0022
75801,0,0.0127
75802,0,0.0852
75803,0,0.0654
75804,0,0.0098
75805,0,0.0217
75806,0,0.0126
75807,0,0.0279
75808,0,0.0673
75809,0,0.0008
75810,0,0.0385
75811,1,0.966
75812,0,0.0062
75813,0,0.0357
75814,0,0.0134
75815,1,0.9554
75816,0,0.3255
75817,0,0.0602
75818,0,0.0138
75819,1,0.9617
75820,0,0.0501
75821,0,0.0067
75822,0,0.0888
75823,0,0.0097
75824,0,0.0507
75825,1,0.7696
75826,0,0.0414
75827,1,0.9503
75828,0,0.017
75829,0,0.0039
75830,0,0.0282
75831,0,0.0634
75832,0,0.0111
75833,0,0.0049
75834,0,0.0441
75835,0,0.0378
75836,0,0.0407
75837,0,0.017
75838,0,0.0017
75839,0,0.0342
75840,0,0.03
75841,0,0.0292
75842,0,0.0191
75843,0,0.0094
75844,0,0.0169
75845,0,0.0126
75846,0,0.158
75847,0,0.0104
75848,0,0.0315
75849,0,0.0116
75850,0,0.0129
75851,0,0.0187
75852,1,0.8892
75853,0,0.0617
75854,0,0.004
75855,0,0.0466
75856,0,0.0759
75857,1,0.9982
75858,0,0.0875
75859,1,0.8273
75860,0,0.0125
75861,1,0.9353
75862,0,0.0074
75863,0,0.0286
75864,1,0.982
75865,0,0.0096
75866,0,0.0272
75867,0,0.0053
75868,1,0.9811
75869,0,0.0142
75870,0,0.0147
75871,0,0.0102
75872,0,0.0339
75873,0,0.0118
75874,1,0.9654
75875,0,0.0375
75876,0,0.025
75877,0,0.0895
75878,1,0.9853
75879,0,0.0083
75880,0,0.0013
75881,0,0.0113
75882,0,0.1645
75883,0,0.0486
75884,0,0.015
75885,0,0.0062
75886,0,0.0257
75887,1,0.7772
75888,0,0.0367
75889,0,0.0314
75890,1,0.937
75891,0,0.0499
75892,0,0.0694
75893,0,0.2296
75894,0,0.0019
75895,0,0.0275
75896,0,0.0912
75897,0,0.01
75898,0,0.0075
75899,0,0.1075
75900,0,0.0092
75901,0,0.0787
75902,0,0.0081
75903,0,0.0139
75904,0,0.0097
75905,0,0.0174
75906,0,0.0081
75907,0,0.039
75908,0,0.1921
75909,0,0.0072
75910,0,0.0149
75911,0,0.0066
75912,0,0.0193
75913,0,0.0144
75914,0,0.008
75915,0,0.0163
75916,0,0.011
75917,0,0.3875
75918,0,0.0322
75919,0,0.0772
75920,0,0.0351
75921,1,0.9788
75922,1,0.9654
75923,0,0.0071
75924,0,0.0303
75925,0,0.0703
75926,0,0.0213
75927,0,0.0555
75928,0,0.059
75929,0,0.3509
75930,1,0.9956
75931,0,0.0177
75932,0,0.0095
75933,0,0.013
75934,0,0.0352
75935,0,0.0423
75936,1,0.9858
75937,0,0.0403
75938,1,0.9473
75939,0,0.0935
75940,0,0.0218
75941,0,0.0186
75942,0,0.0453
75943,0,0.0113
75944,0,0.0063
75945,0,0.0393
75946,0,0.0099
75947,0,0.0034
75948,0,0.0102
75949,0,0.0164
75950,0,0.0741
75951,0,0.0276
75952,0,0.0021
75953,0,0.0365
75954,0,0.0215
75955,0,0.0554
75956,0,0.0563
75957,0,0.0079
75958,0,0.1616
75959,0,0.0057
75960,0,0.0293
75961,0,0.1688
75962,0,0.0453
75963,0,0.0729
75964,0,0.0519
75965,0,0.0998
75966,0,0.0155
75967,0,0.0159
75968,0,0.0098
75969,1,0.8228
75970,0,0.0608
75971,0,0.0612
75972,0,0.0064
75973,0,0.2429
75974,0,0.0189
75975,0,0.0538
75976,0,0.0065
75977,1,0.9497
75978,0,0.0276
75979,0,0.0746
75980,1,0.9339
75981,0,0.02
75982,0,0.0023
75983,0,0.0121
75984,0,0.0247
75985,0,0.1911
75986,1,0.819
75987,1,0.8562
75988,0,0.0233
75989,0,0.0256
75990,0,0.0305
75991,0,0.0261
75992,0,0.011
75993,0,0.0311
75994,0,0.0209
75995,0,0.021
75996,0,0.0114
75997,0,0.0112
75998,1,0.9755
75999,0,0.0433
76000,0,0.1473
76001,0,0.0108
76002,0,0.0098
76003,0,0.1104
76004,1,0.998
76005,0,0.1891
76006,0,0.0416
76007,0,0.0022
76008,0,0.0108
76009,0,0.0664
76010,0,0.0128
76011,0,0.0464
76012,0,0.276
76013,0,0.0082
76014,0,0.0068
76015,0,0.0257
76016,0,0.0292
76017,0,0.1533
76018,0,0.0017
76019,0,0.0117
76020,0,0.0012
76021,0,0.0105
76022,0,0.0483
76023,0,0.1238
76024,0,0.0976
76025,0,0.0415
76026,0,0.0179
76027,0,0.0301
76028,0,0.0265
76029,1,0.9852
76030,1,0.9192
76031,0,0.0057
76032,0,0.0059
76033,0,0.0049
76034,0,0.0087
76035,0,0.0179
76036,0,0.0521
76037,1,0.953
76038,0,0.1307
76039,0,0.0169
76040,0,0.0454
76041,0,0.0583
76042,1,0.9128
76043,0,0.0122
76044,0,0.0513
76045,0,0.0218
76046,0,0.0112
76047,0,0.0221
76048,0,0.0467
76049,0,0.0012
76050,1,0.9672
76051,0,0.0047
76052,0,0.1582
76053,0,0.0321
76054,1,0.982
76055,1,0.9713
76056,0,0.0159
76057,0,0.0075
76058,1,0.944
76059,1,0.8973
76060,0,0.0182
76061,0,0.0305
76062,0,0.0051
76063,0,0.0079
76064,0,0.0073
76065,0,0.0101
76066,0,0.0213
76067,1,0.9887
76068,0,0.0047
76069,1,0.9861
76070,0,0.1158
76071,0,0.0192
76072,0,0.0087
76073,0,0.1854
76074,0,0.0112
76075,1,0.9623
76076,0,0.0086
76077,0,0.0467
76078,0,0.0083
76079,0,0.0229
76080,0,0.0072
76081,0,0.0404
76082,0,0.0375
76083,0,0.0999
76084,1,0.7537
76085,0,0.0263
76086,0,0.0039
76087,0,0.0697
76088,0,0.1079
76089,0,0.0272
76090,0,0.029
76091,0,0.009
76092,0,0.1758
76093,0,0.0107
76094,1,0.9192
76095,0,0.0098
76096,0,0.0231
76097,0,0.0192
76098,0,0.0221
76099,0,0.0337
76100,0,0.0365
76101,0,0.0484
76102,0,0.0139
76103,0,0.0396
76104,0,0.006
76105,0,0.1374
76106,0,0.1606
76107,0,0.0081
76108,0,0.0015
76109,0,0.0371
76110,0,0.0396
76111,0,0.101
76112,0,0.0843
76113,0,0.0312
76114,0,0.0206
76115,0,0.0056
76116,0,0.1431
76117,0,0.0159
76118,0,0.0139
76119,0,0.0228
76120,0,0.0016
76121,0,0.0145
76122,1,0.9723
76123,0,0.0075
76124,0,0.0214
76125,0,0.0047
76126,0,0.0388
76127,0,0.0094
76128,0,0.0068
76129,0,0.0356
76130,0,0.0177
76131,0,0.024
76132,0,0.0072
76133,0,0.0511
76134,0,0.0426
76135,0,0.0246
76136,0,0.0229
76137,0,0.0051
76138,0,0.0191
76139,1,0.9422
76140,0,0.0078
76141,1,0.9696
76142,0,0.0491
76143,1,0.9058
76144,0,0.0072
76145,0,0.0425
76146,0,0.2871
76147,0,0.0096
76148,1,0.8886
76149,0,0.0229
76150,0,0.0119
76151,0,0.0054
76152,0,0.0563
76153,0,0.005
76154,0,0.006
76155,0,0.0199
76156,0,0.0103
76157,0,0.0211
76158,0,0.486
76159,0,0.0321
76160,0,0.0171
76161,1,0.9386
76162,0,0.0181
76163,0,0.039
76164,0,0.2588
76165,0,0.0093
76166,0,0.0042
76167,0,0.0202
76168,0,0.0034
76169,0,0.0272
76170,0,0.0669
76171,0,0.0616
76172,0,0.0139
76173,0,0.0262
76174,1,0.9877
76175,0,0.0206
76176,0,0.0431
76177,0,0.0357
76178,1,0.9429
76179,1,0.9771
76180,0,0.3409
76181,0,0.0554
76182,0,0.0016
76183,0,0.1083
76184,0,0.0243
76185,0,0.0014
76186,0,0.0211
76187,0,0.0201
76188,0,0.0244
76189,0,0.0247
76190,0,0.0256
76191,0,0.0236
76192,0,0.0115
76193,0,0.229
76194,0,0.0081
76195,0,0.0017
76196,0,0.4429
76197,0,0.0124
76198,0,0.1666
76199,0,0.0366
76200,0,0.0821
76201,0,0.0073
76202,0,0.0337
76203,0,0.007
76204,0,0.0547
76205,0,0.0366
76206,0,0.0479
76207,0,0.0355
76208,1,0.9474
76209,0,0.1802
76210,0,0.0288
76211,0,0.0569
76212,0,0.0071
76213,1,0.9541
76214,0,0.008
76215,0,0.0529
76216,0,0.0326
76217,0,0.4485
76218,0,0.0561
76219,0,0.0156
76220,0,0.1276
76221,0,0.0185
76222,0,0.0941
76223,0,0.0144
76224,1,0.8677
76225,0,0.0209
76226,0,0.2768
76227,0,0.0146
76228,0,0.0381
76229,0,0.0126
76230,0,0.2135
76231,0,0.1058
76232,0,0.1468
76233,0,0.0061
76234,0,0.0154
76235,0,0.0624
76236,0,0.0589
76237,0,0.0197
76238,0,0.0086
76239,0,0.025
76240,0,0.0767
76241,0,0.0148
76242,0,0.0191
76243,0,0.0082
76244,0,0.0015
76245,0,0.0121
76246,0,0.0839
76247,0,0.0203
76248,0,0.0057
76249,0,0.0148
76250,0,0.0445
76251,0,0.013
76252,0,0.0374
76253,1,0.962
76254,0,0.0186
76255,0,0.0393
76256,0,0.1305
76257,0,0.0922
76258,0,0.016
76259,0,0.0082
76260,0,0.0511
76261,0,0.0099
76262,0,0.015
76263,0,0.0446
76264,0,0.0022
76265,0,0.0213
76266,1,0.5427
76267,0,0.1
76268,0,0.0334
76269,0,0.1501
76270,0,0.0117
76271,0,0.0275
76272,0,0.0738
76273,0,0.2342
76274,0,0.0962
76275,1,0.9346
76276,0,0.1007
76277,0,0.0109
76278,0,0.0631
76279,0,0.0013
76280,0,0.0605
76281,0,0.0138
76282,0,0.0179
76283,1,0.9817
76284,0,0.0274
76285,0,0.1033
76286,0,0.0155
76287,0,0.014
76288,0,0.0452
76289,0,0.0289
76290,0,0.0116
76291,0,0.0289
76292,0,0.0059
76293,0,0.0095
76294,0,0.0108
76295,0,0.0121
76296,0,0.0213
76297,0,0.0236
76298,0,0.1164
76299,0,0.0185
76300,0,0.0134
76301,0,0.0071
76302,1,0.9608
76303,1,0.9745
76304,0,0.0136
76305,0,0.1045
76306,0,0.2022
76307,0,0.0855
76308,0,0.0088
76309,0,0.027
76310,0,0.057
76311,0,0.0081
76312,0,0.0143
76313,1,0.9684
76314,0,0.0136
76315,0,0.0824
76316,0,0.0083
76317,0,0.0086
76318,0,0.0048
76319,0,0.0414
76320,0,0.024
76321,0,0.0094
76322,0,0.0247
76323,0,0.0252
76324,1,0.8823
76325,0,0.0759
76326,0,0.0933
76327,0,0.0137
76328,1,0.5895
76329,0,0.2488
76330,0,0.0021
76331,0,0.2814
76332,0,0.0254
76333,0,0.0534
76334,0,0.0022
76335,0,0.0581
76336,0,0.022
76337,0,0.0097
76338,0,0.0412
76339,0,0.0118
76340,0,0.0306
76341,0,0.0107
76342,0,0.0973
76343,0,0.0114
76344,0,0.003
76345,0,0.0032
76346,1,0.9345
76347,0,0.024
76348,0,0.0292
76349,0,0.0083
76350,0,0.1587
76351,0,0.0019
76352,1,0.9183
76353,0,0.0219
76354,0,0.0193
76355,0,0.0635
76356,1,0.8035
76357,0,0.0223
76358,0,0.0258
76359,0,0.0044
76360,0,0.1372
76361,0,0.0076
76362,0,0.0277
76363,0,0.0865
76364,0,0.0281
76365,0,0.0545
76366,0,0.0093
76367,0,0.0411
76368,0,0.0695
76369,1,0.9462
76370,0,0.0411
76371,0,0.07
76372,0,0.0139
76373,0,0.1214
76374,0,0.0279
76375,0,0.0084
76376,0,0.0248
76377,0,0.1185
76378,0,0.0151
76379,1,0.8762
76380,0,0.0091
76381,0,0.2021
76382,0,0.0041
76383,0,0.0159
76384,0,0.0065
76385,0,0.1758
76386,0,0.0099
76387,0,0.0363
76388,0,0.0081
76389,0,0.0966
76390,0,0.0038
76391,0,0.0565
76392,0,0.0248
76393,0,0.0276
76394,0,0.0231
76395,0,0.011
76396,0,0.0265
76397,1,0.9801
76398,0,0.0218
76399,0,0.0153
76400,0,0.0683
76401,0,0.0703
76402,0,0.0106
76403,0,0.0056
76404,1,0.5292
76405,0,0.0084
76406,1,0.9516
76407,0,0.0025
76408,0,0.0343
76409,0,0.0014
76410,0,0.0632
76411,0,0.054
76412,1,0.9848
76413,0,0.0066
76414,0,0.0527
76415,0,0.0082
76416,0,0.0359
76417,0,0.0055
76418,0,0.0045
76419,1,0.7961
76420,1,0.9093
76421,0,0.019
76422,0,0.0138
76423,0,0.015
76424,0,0.0638
76425,0,0.082
76426,0,0.0082
76427,0,0.0189
76428,0,0.0768
76429,1,0.7587
76430,0,0.0072
76431,0,0.0326
76432,0,0.0421
76433,0,0.0164
76434,1,0.9342
76435,0,0.0561
76436,0,0.0736
76437,0,0.0383
76438,0,0.0133
76439,0,0.0576
76440,0,0.0307
76441,0,0.0184
76442,0,0.022
76443,0,0.0304
76444,1,0.9097
76445,0,0.0046
76446,0,0.006
76447,0,0.0094
76448,1,0.9712
76449,0,0.0011
76450,0,0.4878
76451,0,0.0043
76452,0,0.0035
76453,1,0.7363
76454,0,0.0087
76455,0,0.0126
76456,0,0.1296
76457,0,0.0804
76458,0,0.0212
76459,0,0.0458
76460,0,0.0052
76461,0,0.1772
76462,1,0.9883
76463,1,0.9925
76464,0,0.1288
76465,0,0.0211
76466,0,0.0228
76467,0,0.0026
76468,0,0.227
76469,1,0.9728
76470,0,0.0373
76471,0,0.018
76472,0,0.008
76473,0,0.0246
76474,0,0.0594
76475,1,0.969
76476,0,0.003
76477,0,0.0643
76478,1,0.9781
76479,0,0.1529
76480,0,0.0023
76481,0,0.0669
76482,1,0.9557
76483,0,0.0861
76484,0,0.0733
76485,0,0.0044
76486,0,0.0088
76487,0,0.0622
76488,0,0.0495
76489,0,0.0058
76490,0,0.0704
76491,0,0.2443
76492,0,0.067
76493,0,0.0051
76494,0,0.3645
76495,0,0.1013
76496,0,0.009
76497,0,0.0175
